request_id,user_id,exp_count,click_count,conv_count,recent_clicks,avg_click_interval,last_click_gap,click_freq_last_hour
req003564,u1444,1,0,0,0,-1.0,-1.0,0
req001629,u1448,1,0,0,0,-1.0,-1.0,0
req002705,u1448,2,0,0,0,-1.0,-1.0,0
req006187,u1448,3,0,0,0,-1.0,-1.0,0
req004866,u1450,1,0,0,0,-1.0,-1.0,0
req006516,u1451,1,1,0,0,-1.0,-1.0,0
req008410,u1451,2,1,0,1,1894.0,1894.0,1
req002561,u1452,1,0,0,0,-1.0,-1.0,0
req005820,u1453,1,0,0,0,-1.0,-1.0,0
req000834,u1454,1,1,0,0,-1.0,-1.0,0
req003777,u1454,2,1,0,1,2943.0,2943.0,1
req005525,u1454,3,1,0,1,4691.0,4691.0,0
req004539,u1457,1,0,0,0,-1.0,-1.0,0
req005278,u1457,2,0,0,0,-1.0,-1.0,0
req000357,u1458,1,0,0,0,-1.0,-1.0,0
req000279,u1459,1,0,0,0,-1.0,-1.0,0
req002040,u1459,2,0,0,0,-1.0,-1.0,0
req004431,u1459,3,0,0,0,-1.0,-1.0,0
req002527,u1460,1,0,0,0,-1.0,-1.0,0
req003232,u1460,2,0,0,0,-1.0,-1.0,0
req005550,u1461,1,0,0,0,-1.0,-1.0,0
req006515,u1461,2,0,0,0,-1.0,-1.0,0
req001046,u1462,1,0,0,0,-1.0,-1.0,0
req002114,u1463,1,0,0,0,-1.0,-1.0,0
req005070,u1465,1,0,0,0,-1.0,-1.0,0
req000629,u1466,1,0,0,0,-1.0,-1.0,0
req001440,u1466,2,1,0,0,-1.0,-1.0,0
req006126,u1467,1,0,0,0,-1.0,-1.0,0
req000198,u1468,1,0,0,0,-1.0,-1.0,0
req002320,u1469,1,0,0,0,-1.0,-1.0,0
req002416,u1469,2,1,0,0,-1.0,-1.0,0
req004786,u1470,1,0,0,0,-1.0,-1.0,0
req002426,u1472,1,0,0,0,-1.0,-1.0,0
req005786,u1472,2,0,0,0,-1.0,-1.0,0
req008819,u1472,3,0,0,0,-1.0,-1.0,0
req009758,u1473,1,1,0,0,-1.0,-1.0,0
req003145,u1474,1,1,0,0,-1.0,-1.0,0
req005925,u1474,2,1,0,1,2780.0,2780.0,1
req008129,u1474,3,1,0,1,4984.0,4984.0,0
req009203,u1474,4,1,0,1,6058.0,6058.0,0
req006692,u1475,1,0,0,0,-1.0,-1.0,0
req009836,u1475,2,0,0,0,-1.0,-1.0,0
req000099,u1477,1,0,0,0,-1.0,-1.0,0
req000339,u1477,2,0,0,0,-1.0,-1.0,0
req007366,u1477,3,0,0,0,-1.0,-1.0,0
req009500,u1477,4,0,0,0,-1.0,-1.0,0
req004747,u1478,1,1,0,0,-1.0,-1.0,0
req005209,u1478,2,1,0,1,462.0,462.0,1
req008460,u1478,3,1,0,1,3713.0,3713.0,0
req001049,u1479,1,0,0,0,-1.0,-1.0,0
req003901,u1480,1,0,0,0,-1.0,-1.0,0
req007336,u1480,2,0,0,0,-1.0,-1.0,0
req004807,u1481,1,0,0,0,-1.0,-1.0,0
req006878,u1483,1,0,0,0,-1.0,-1.0,0
req009316,u1483,2,0,0,0,-1.0,-1.0,0
req008543,u1484,1,0,0,0,-1.0,-1.0,0
req001191,u1486,1,1,1,0,-1.0,-1.0,0
req001635,u1486,2,1,1,1,444.0,444.0,1
req002269,u1486,3,1,1,1,1078.0,1078.0,1
req009511,u1487,1,0,0,0,-1.0,-1.0,0
req009965,u1489,1,0,0,0,-1.0,-1.0,0
req000983,u1490,1,0,0,0,-1.0,-1.0,0
req002500,u1490,2,0,0,0,-1.0,-1.0,0
req000321,u1492,1,0,0,0,-1.0,-1.0,0
req007741,u1492,2,0,0,0,-1.0,-1.0,0
req000311,u1493,1,0,0,0,-1.0,-1.0,0
req000619,u1493,2,0,0,0,-1.0,-1.0,0
req006303,u1493,3,0,0,0,-1.0,-1.0,0
req008791,u1493,4,1,0,0,-1.0,-1.0,0
req007613,u1494,1,0,0,0,-1.0,-1.0,0
req007279,u1495,1,0,0,0,-1.0,-1.0,0
req005081,u1496,1,0,0,0,-1.0,-1.0,0
req008576,u1496,2,0,0,0,-1.0,-1.0,0
req007640,u1497,1,0,0,0,-1.0,-1.0,0
req007647,u1499,1,0,0,0,-1.0,-1.0,0
req007918,u1499,2,0,0,0,-1.0,-1.0,0
req002383,u1501,1,0,0,0,-1.0,-1.0,0
req004757,u1502,1,0,0,0,-1.0,-1.0,0
req009432,u1502,2,0,0,0,-1.0,-1.0,0
req009630,u1502,3,1,0,0,-1.0,-1.0,0
req005251,u1505,1,0,0,0,-1.0,-1.0,0
req004358,u1507,1,0,0,0,-1.0,-1.0,0
req003528,u1508,1,0,0,0,-1.0,-1.0,0
req004714,u1508,2,0,0,0,-1.0,-1.0,0
req002862,u1510,1,0,0,0,-1.0,-1.0,0
req004049,u1510,2,0,0,0,-1.0,-1.0,0
req007607,u1511,1,0,0,0,-1.0,-1.0,0
req009554,u1511,2,0,0,0,-1.0,-1.0,0
req000154,u1512,1,0,0,0,-1.0,-1.0,0
req000911,u1515,1,0,0,0,-1.0,-1.0,0
req003270,u1516,1,0,0,0,-1.0,-1.0,0
req000467,u1517,1,0,0,0,-1.0,-1.0,0
req000668,u1517,2,1,0,0,-1.0,-1.0,0
req005749,u1517,3,1,0,1,5081.0,5081.0,0
req009882,u1517,4,1,0,1,9214.0,9214.0,0
req000456,u1518,1,0,0,0,-1.0,-1.0,0
req003217,u1519,1,0,0,0,-1.0,-1.0,0
req001464,u1521,1,0,0,0,-1.0,-1.0,0
req007008,u1521,2,0,0,0,-1.0,-1.0,0
req002511,u1522,1,0,0,0,-1.0,-1.0,0
req009563,u1522,2,0,0,0,-1.0,-1.0,0
req001237,u1524,1,0,0,0,-1.0,-1.0,0
req004966,u1524,2,0,0,0,-1.0,-1.0,0
req008742,u1524,3,0,0,0,-1.0,-1.0,0
req001385,u1525,1,1,0,0,-1.0,-1.0,0
req004148,u1525,2,1,0,1,2763.0,2763.0,1
req004639,u1525,3,1,0,1,3254.0,3254.0,1
req000597,u1526,1,0,0,0,-1.0,-1.0,0
req003491,u1527,1,1,1,0,-1.0,-1.0,0
req009000,u1529,1,1,0,0,-1.0,-1.0,0
req005212,u1530,1,0,0,0,-1.0,-1.0,0
req007516,u1530,2,0,0,0,-1.0,-1.0,0
req003726,u1532,1,0,0,0,-1.0,-1.0,0
req005869,u1532,2,0,0,0,-1.0,-1.0,0
req008086,u1532,3,0,0,0,-1.0,-1.0,0
req008175,u1533,1,0,0,0,-1.0,-1.0,0
req004375,u1534,1,0,0,0,-1.0,-1.0,0
req001349,u1535,1,0,0,0,-1.0,-1.0,0
req004577,u1539,1,0,0,0,-1.0,-1.0,0
req004773,u1539,2,0,0,0,-1.0,-1.0,0
req003348,u1540,1,0,0,0,-1.0,-1.0,0
req006448,u1541,1,0,0,0,-1.0,-1.0,0
req004309,u1543,1,0,0,0,-1.0,-1.0,0
req005846,u1543,2,0,0,0,-1.0,-1.0,0
req009039,u1543,3,0,0,0,-1.0,-1.0,0
req002255,u1544,1,1,1,0,-1.0,-1.0,0
req004277,u1544,2,2,1,1,2022.0,2022.0,1
req000172,u1545,1,0,0,0,-1.0,-1.0,0
req008681,u1545,2,1,0,0,-1.0,-1.0,0
req005946,u1548,1,1,1,0,-1.0,-1.0,0
req005338,u1549,1,0,0,0,-1.0,-1.0,0
req006391,u1549,2,0,0,0,-1.0,-1.0,0
req004302,u1550,1,0,0,0,-1.0,-1.0,0
req003345,u1552,1,0,0,0,-1.0,-1.0,0
req005789,u1552,2,0,0,0,-1.0,-1.0,0
req009471,u1552,3,0,0,0,-1.0,-1.0,0
req007707,u1554,1,0,0,0,-1.0,-1.0,0
req002216,u1555,1,0,0,0,-1.0,-1.0,0
req007959,u1557,1,0,0,0,-1.0,-1.0,0
req006662,u1558,1,1,0,0,-1.0,-1.0,0
req002937,u1560,1,0,0,0,-1.0,-1.0,0
req006224,u1560,2,0,0,0,-1.0,-1.0,0
req005329,u1561,1,0,0,0,-1.0,-1.0,0
req006617,u1563,1,0,0,0,-1.0,-1.0,0
req009526,u1563,2,0,0,0,-1.0,-1.0,0
req003225,u1564,1,0,0,0,-1.0,-1.0,0
req003542,u1564,2,0,0,0,-1.0,-1.0,0
req004958,u1564,3,1,0,0,-1.0,-1.0,0
req006654,u1566,1,0,0,0,-1.0,-1.0,0
req001789,u1569,1,0,0,0,-1.0,-1.0,0
req006993,u1569,2,0,0,0,-1.0,-1.0,0
req006636,u1570,1,1,0,0,-1.0,-1.0,0
req000836,u1572,1,0,0,0,-1.0,-1.0,0
req004112,u1572,2,0,0,0,-1.0,-1.0,0
req009806,u1573,1,0,0,0,-1.0,-1.0,0
req001175,u1574,1,0,0,0,-1.0,-1.0,0
req003318,u1574,2,0,0,0,-1.0,-1.0,0
req003011,u1575,1,0,0,0,-1.0,-1.0,0
req008096,u1576,1,0,0,0,-1.0,-1.0,0
req008975,u1579,1,0,0,0,-1.0,-1.0,0
req000810,u1581,1,0,0,0,-1.0,-1.0,0
req001493,u1581,2,1,0,0,-1.0,-1.0,0
req005371,u1581,3,1,0,1,3878.0,3878.0,0
req001729,u1583,1,0,0,0,-1.0,-1.0,0
req002706,u1583,2,0,0,0,-1.0,-1.0,0
req004902,u1583,3,1,0,0,-1.0,-1.0,0
req000757,u1586,1,0,0,0,-1.0,-1.0,0
req005136,u1586,2,0,0,0,-1.0,-1.0,0
req009229,u1586,3,0,0,0,-1.0,-1.0,0
req005980,u1588,1,0,0,0,-1.0,-1.0,0
req008958,u1588,2,1,1,0,-1.0,-1.0,0
req006114,u1590,1,1,0,0,-1.0,-1.0,0
req008230,u1590,2,1,0,1,2116.0,2116.0,1
req004054,u1591,1,0,0,0,-1.0,-1.0,0
req001027,u1593,1,0,0,0,-1.0,-1.0,0
req001577,u1593,2,0,0,0,-1.0,-1.0,0
req005222,u1593,3,0,0,0,-1.0,-1.0,0
req001167,u1594,1,1,0,0,-1.0,-1.0,0
req005033,u1594,2,1,0,1,3866.0,3866.0,0
req007068,u1594,3,1,0,1,5901.0,5901.0,0
req003843,u1596,1,0,0,0,-1.0,-1.0,0
req005898,u1596,2,0,0,0,-1.0,-1.0,0
req001967,u1598,1,0,0,0,-1.0,-1.0,0
req003910,u1599,1,0,0,0,-1.0,-1.0,0
req006460,u1599,2,0,0,0,-1.0,-1.0,0
req002619,u1600,1,0,0,0,-1.0,-1.0,0
req007106,u1601,1,0,0,0,-1.0,-1.0,0
req005734,u1602,1,0,0,0,-1.0,-1.0,0
req009287,u1603,1,0,0,0,-1.0,-1.0,0
req006052,u1604,1,0,0,0,-1.0,-1.0,0
req001058,u1605,1,0,0,0,-1.0,-1.0,0
req008595,u1605,2,0,0,0,-1.0,-1.0,0
req009361,u1605,3,0,0,0,-1.0,-1.0,0
req003125,u1606,1,0,0,0,-1.0,-1.0,0
req006329,u1607,1,0,0,0,-1.0,-1.0,0
req004591,u1609,1,0,0,0,-1.0,-1.0,0
req007198,u1609,2,1,0,0,-1.0,-1.0,0
req006396,u1610,1,0,0,0,-1.0,-1.0,0
req006962,u1610,2,0,0,0,-1.0,-1.0,0
req009749,u1611,1,0,0,0,-1.0,-1.0,0
req005536,u1612,1,0,0,0,-1.0,-1.0,0
req007863,u1613,1,0,0,0,-1.0,-1.0,0
req008112,u1613,2,0,0,0,-1.0,-1.0,0
req001361,u1614,1,0,0,0,-1.0,-1.0,0
req009731,u1617,1,0,0,0,-1.0,-1.0,0
req007548,u1618,1,0,0,0,-1.0,-1.0,0
req001519,u1621,1,0,0,0,-1.0,-1.0,0
req000182,u1623,1,0,0,0,-1.0,-1.0,0
req002728,u1623,2,0,0,0,-1.0,-1.0,0
req003039,u1623,3,0,0,0,-1.0,-1.0,0
req005859,u1623,4,0,0,0,-1.0,-1.0,0
req008568,u1624,1,0,0,0,-1.0,-1.0,0
req004690,u1625,1,1,0,0,-1.0,-1.0,0
req007204,u1625,2,2,0,1,2514.0,2514.0,1
req008480,u1628,1,0,0,0,-1.0,-1.0,0
req002808,u1629,1,0,0,0,-1.0,-1.0,0
req004531,u1630,1,0,0,0,-1.0,-1.0,0
req008426,u1633,1,0,0,0,-1.0,-1.0,0
req008808,u1633,2,0,0,0,-1.0,-1.0,0
req007298,u1635,1,1,0,0,-1.0,-1.0,0
req000893,u1637,1,0,0,0,-1.0,-1.0,0
req007743,u1638,1,0,0,0,-1.0,-1.0,0
req009048,u1638,2,0,0,0,-1.0,-1.0,0
req009383,u1638,3,0,0,0,-1.0,-1.0,0
req004637,u1639,1,0,0,0,-1.0,-1.0,0
req004835,u1639,2,0,0,0,-1.0,-1.0,0
req000713,u1640,1,0,0,0,-1.0,-1.0,0
req006440,u1641,1,0,0,0,-1.0,-1.0,0
req008385,u1641,2,0,0,0,-1.0,-1.0,0
req004288,u1642,1,0,0,0,-1.0,-1.0,0
req002313,u1643,1,1,1,0,-1.0,-1.0,0
req000577,u1644,1,1,1,0,-1.0,-1.0,0
req001514,u1644,2,2,1,1,937.0,937.0,1
req004156,u1644,3,2,1,2,3110.5,2642.0,2
req009651,u1645,1,0,0,0,-1.0,-1.0,0
req006083,u1646,1,0,0,0,-1.0,-1.0,0
req008408,u1646,2,0,0,0,-1.0,-1.0,0
req001527,u1647,1,0,0,0,-1.0,-1.0,0
req004338,u1647,2,0,0,0,-1.0,-1.0,0
req003057,u1648,1,1,1,0,-1.0,-1.0,0
req006987,u1648,2,2,1,1,3930.0,3930.0,0
req002212,u1649,1,0,0,0,-1.0,-1.0,0
req008572,u1649,2,0,0,0,-1.0,-1.0,0
req002478,u1650,1,0,0,0,-1.0,-1.0,0
req006539,u1650,2,0,0,0,-1.0,-1.0,0
req008659,u1650,3,0,0,0,-1.0,-1.0,0
req006384,u1651,1,0,0,0,-1.0,-1.0,0
req006565,u1651,2,0,0,0,-1.0,-1.0,0
req002430,u1652,1,0,0,0,-1.0,-1.0,0
req006259,u1654,1,0,0,0,-1.0,-1.0,0
req008035,u1655,1,0,0,0,-1.0,-1.0,0
req004246,u1656,1,0,0,0,-1.0,-1.0,0
req003832,u1657,1,0,0,0,-1.0,-1.0,0
req004472,u1657,2,0,0,0,-1.0,-1.0,0
req009521,u1657,3,0,0,0,-1.0,-1.0,0
req002087,u1659,1,0,0,0,-1.0,-1.0,0
req001051,u1662,1,1,0,0,-1.0,-1.0,0
req007411,u1662,2,1,0,1,6360.0,6360.0,0
req005234,u1663,1,0,0,0,-1.0,-1.0,0
req001869,u1664,1,0,0,0,-1.0,-1.0,0
req002935,u1664,2,0,0,0,-1.0,-1.0,0
req003095,u1664,3,0,0,0,-1.0,-1.0,0
req000369,u1666,1,1,0,0,-1.0,-1.0,0
req002272,u1666,2,1,0,1,1903.0,1903.0,1
req004849,u1666,3,1,0,1,4480.0,4480.0,0
req002452,u1667,1,0,0,0,-1.0,-1.0,0
req003191,u1667,2,0,0,0,-1.0,-1.0,0
req007230,u1667,3,0,0,0,-1.0,-1.0,0
req000553,u1668,1,0,0,0,-1.0,-1.0,0
req005993,u1668,2,0,0,0,-1.0,-1.0,0
req004492,u1669,1,0,0,0,-1.0,-1.0,0
req009891,u1669,2,0,0,0,-1.0,-1.0,0
req005416,u1672,1,0,0,0,-1.0,-1.0,0
req003983,u1679,1,0,0,0,-1.0,-1.0,0
req005627,u1679,2,0,0,0,-1.0,-1.0,0
req001388,u1680,1,0,0,0,-1.0,-1.0,0
req003257,u1680,2,0,0,0,-1.0,-1.0,0
req007310,u1681,1,0,0,0,-1.0,-1.0,0
req006204,u1683,1,0,0,0,-1.0,-1.0,0
req006192,u1686,1,0,0,0,-1.0,-1.0,0
req009553,u1687,1,0,0,0,-1.0,-1.0,0
req003285,u1690,1,0,0,0,-1.0,-1.0,0
req000126,u1691,1,0,0,0,-1.0,-1.0,0
req002317,u1692,1,0,0,0,-1.0,-1.0,0
req009326,u1693,1,0,0,0,-1.0,-1.0,0
req003810,u1695,1,0,0,0,-1.0,-1.0,0
req005696,u1695,2,0,0,0,-1.0,-1.0,0
req004836,u1697,1,1,0,0,-1.0,-1.0,0
req003848,u1698,1,0,0,0,-1.0,-1.0,0
req005052,u1701,1,0,0,0,-1.0,-1.0,0
req009940,u1702,1,0,0,0,-1.0,-1.0,0
req002105,u1703,1,0,0,0,-1.0,-1.0,0
req005623,u1705,1,0,0,0,-1.0,-1.0,0
req001119,u1708,1,0,0,0,-1.0,-1.0,0
req001767,u1709,1,0,0,0,-1.0,-1.0,0
req008080,u1709,2,1,1,0,-1.0,-1.0,0
req000076,u1710,1,0,0,0,-1.0,-1.0,0
req004647,u1710,2,0,0,0,-1.0,-1.0,0
req005874,u1710,3,1,0,0,-1.0,-1.0,0
req005774,u1711,1,0,0,0,-1.0,-1.0,0
req001677,u1712,1,0,0,0,-1.0,-1.0,0
req004688,u1712,2,0,0,0,-1.0,-1.0,0
req003690,u1714,1,0,0,0,-1.0,-1.0,0
req004526,u1715,1,0,0,0,-1.0,-1.0,0
req004673,u1715,2,0,0,0,-1.0,-1.0,0
req003850,u1716,1,0,0,0,-1.0,-1.0,0
req002324,u1718,1,0,0,0,-1.0,-1.0,0
req005164,u1719,1,0,0,0,-1.0,-1.0,0
req000479,u1720,1,0,0,0,-1.0,-1.0,0
req004009,u1720,2,0,0,0,-1.0,-1.0,0
req002019,u1725,1,0,0,0,-1.0,-1.0,0
req004660,u1726,1,0,0,0,-1.0,-1.0,0
req005561,u1726,2,1,0,0,-1.0,-1.0,0
req000007,u1727,1,0,0,0,-1.0,-1.0,0
req002802,u1730,1,0,0,0,-1.0,-1.0,0
req002402,u1733,1,0,0,0,-1.0,-1.0,0
req000758,u1734,1,0,0,0,-1.0,-1.0,0
req007212,u1734,2,0,0,0,-1.0,-1.0,0
req000546,u1735,1,0,0,0,-1.0,-1.0,0
req000603,u1738,1,0,0,0,-1.0,-1.0,0
req001695,u1738,2,0,0,0,-1.0,-1.0,0
req000891,u1739,1,0,0,0,-1.0,-1.0,0
req001962,u1739,2,0,0,0,-1.0,-1.0,0
req009905,u1740,1,0,0,0,-1.0,-1.0,0
req003968,u1741,1,0,0,0,-1.0,-1.0,0
req005769,u1742,1,0,0,0,-1.0,-1.0,0
req008109,u1742,2,0,0,0,-1.0,-1.0,0
req008581,u1743,1,0,0,0,-1.0,-1.0,0
req002622,u1744,1,0,0,0,-1.0,-1.0,0
req003889,u1748,1,0,0,0,-1.0,-1.0,0
req008027,u1748,2,0,0,0,-1.0,-1.0,0
req003510,u1749,1,0,0,0,-1.0,-1.0,0
req006399,u1749,2,0,0,0,-1.0,-1.0,0
req005343,u1751,1,1,0,0,-1.0,-1.0,0
req009655,u1751,2,1,0,1,4312.0,4312.0,0
req001226,u1753,1,0,0,0,-1.0,-1.0,0
req003918,u1753,2,0,0,0,-1.0,-1.0,0
req007876,u1755,1,0,0,0,-1.0,-1.0,0
req001254,u1757,1,0,0,0,-1.0,-1.0,0
req004509,u1757,2,0,0,0,-1.0,-1.0,0
req008496,u1761,1,0,0,0,-1.0,-1.0,0
req002990,u1762,1,0,0,0,-1.0,-1.0,0
req005080,u1762,2,0,0,0,-1.0,-1.0,0
req008898,u1762,3,0,0,0,-1.0,-1.0,0
req004628,u1764,1,0,0,0,-1.0,-1.0,0
req006771,u1764,2,0,0,0,-1.0,-1.0,0
req000992,u1765,1,0,0,0,-1.0,-1.0,0
req006635,u1768,1,0,0,0,-1.0,-1.0,0
req006994,u1768,2,0,0,0,-1.0,-1.0,0
req000594,u1769,1,0,0,0,-1.0,-1.0,0
req002398,u1769,2,0,0,0,-1.0,-1.0,0
req002190,u1770,1,1,0,0,-1.0,-1.0,0
req002742,u1770,2,1,0,1,552.0,552.0,1
req003222,u1771,1,0,0,0,-1.0,-1.0,0
req004294,u1771,2,0,0,0,-1.0,-1.0,0
req001171,u1774,1,0,0,0,-1.0,-1.0,0
req005126,u1774,2,1,0,0,-1.0,-1.0,0
req004527,u1777,1,0,0,0,-1.0,-1.0,0
req008951,u1777,2,0,0,0,-1.0,-1.0,0
req002708,u1780,1,0,0,0,-1.0,-1.0,0
req001484,u1781,1,1,0,0,-1.0,-1.0,0
req005224,u1781,2,1,0,1,3740.0,3740.0,0
req008258,u1781,3,1,0,1,6774.0,6774.0,0
req009122,u1782,1,0,0,0,-1.0,-1.0,0
req003762,u1783,1,0,0,0,-1.0,-1.0,0
req004493,u1783,2,0,0,0,-1.0,-1.0,0
req008878,u1785,1,0,0,0,-1.0,-1.0,0
req002740,u1786,1,0,0,0,-1.0,-1.0,0
req003549,u1786,2,0,0,0,-1.0,-1.0,0
req001864,u1792,1,0,0,0,-1.0,-1.0,0
req006854,u1795,1,1,0,0,-1.0,-1.0,0
req007442,u1795,2,1,0,1,588.0,588.0,1
req001215,u1796,1,0,0,0,-1.0,-1.0,0
req003190,u1796,2,0,0,0,-1.0,-1.0,0
req003446,u1796,3,0,0,0,-1.0,-1.0,0
req007075,u1796,4,0,0,0,-1.0,-1.0,0
req004535,u1798,1,0,0,0,-1.0,-1.0,0
req006464,u1798,2,0,0,0,-1.0,-1.0,0
req000986,u1800,1,0,0,0,-1.0,-1.0,0
req002796,u1800,2,1,0,0,-1.0,-1.0,0
req009869,u1800,3,1,0,1,7073.0,7073.0,0
req004529,u1802,1,1,0,0,-1.0,-1.0,0
req001117,u1805,1,0,0,0,-1.0,-1.0,0
req005899,u1805,2,0,0,0,-1.0,-1.0,0
req006028,u1806,1,0,0,0,-1.0,-1.0,0
req005034,u1810,1,0,0,0,-1.0,-1.0,0
req007721,u1810,2,0,0,0,-1.0,-1.0,0
req002414,u1811,1,0,0,0,-1.0,-1.0,0
req002918,u1811,2,0,0,0,-1.0,-1.0,0
req009441,u1811,3,0,0,0,-1.0,-1.0,0
req003842,u1813,1,0,0,0,-1.0,-1.0,0
req000292,u1814,1,0,0,0,-1.0,-1.0,0
req006708,u1817,1,0,0,0,-1.0,-1.0,0
req006850,u1817,2,0,0,0,-1.0,-1.0,0
req001763,u1818,1,0,0,0,-1.0,-1.0,0
req005988,u1819,1,0,0,0,-1.0,-1.0,0
req002264,u1820,1,0,0,0,-1.0,-1.0,0
req007784,u1821,1,0,0,0,-1.0,-1.0,0
req004984,u1822,1,0,0,0,-1.0,-1.0,0
req007313,u1822,2,0,0,0,-1.0,-1.0,0
req009772,u1822,3,0,0,0,-1.0,-1.0,0
req005674,u1824,1,0,0,0,-1.0,-1.0,0
req009751,u1824,2,0,0,0,-1.0,-1.0,0
req000296,u1825,1,0,0,0,-1.0,-1.0,0
req001761,u1825,2,0,0,0,-1.0,-1.0,0
req002605,u1826,1,0,0,0,-1.0,-1.0,0
req004310,u1826,2,0,0,0,-1.0,-1.0,0
req005675,u1826,3,0,0,0,-1.0,-1.0,0
req007426,u1826,4,0,0,0,-1.0,-1.0,0
req008206,u1827,1,1,0,0,-1.0,-1.0,0
req006524,u1830,1,0,0,0,-1.0,-1.0,0
req006933,u1831,1,0,0,0,-1.0,-1.0,0
req004560,u1832,1,0,0,0,-1.0,-1.0,0
req006518,u1832,2,0,0,0,-1.0,-1.0,0
req008861,u1832,3,0,0,0,-1.0,-1.0,0
req000229,u1834,1,0,0,0,-1.0,-1.0,0
req002744,u1836,1,0,0,0,-1.0,-1.0,0
req009868,u1836,2,0,0,0,-1.0,-1.0,0
req002999,u1837,1,0,0,0,-1.0,-1.0,0
req000203,u1838,1,0,0,0,-1.0,-1.0,0
req003224,u1839,1,0,0,0,-1.0,-1.0,0
req003868,u1839,2,0,0,0,-1.0,-1.0,0
req009508,u1839,3,0,0,0,-1.0,-1.0,0
req001650,u1841,1,0,0,0,-1.0,-1.0,0
req004767,u1842,1,0,0,0,-1.0,-1.0,0
req006365,u1842,2,1,0,0,-1.0,-1.0,0
req008193,u1842,3,1,0,1,1828.0,1828.0,1
req001031,u1843,1,0,0,0,-1.0,-1.0,0
req006694,u1843,2,0,0,0,-1.0,-1.0,0
req008682,u1843,3,0,0,0,-1.0,-1.0,0
req005015,u1844,1,0,0,0,-1.0,-1.0,0
req000424,u1846,1,0,0,0,-1.0,-1.0,0
req007033,u1846,2,0,0,0,-1.0,-1.0,0
req001777,u1848,1,0,0,0,-1.0,-1.0,0
req003447,u1848,2,0,0,0,-1.0,-1.0,0
req003523,u1848,3,0,0,0,-1.0,-1.0,0
req004235,u1848,4,1,0,0,-1.0,-1.0,0
req005802,u1848,5,1,0,1,1567.0,1567.0,1
req001621,u1849,1,0,0,0,-1.0,-1.0,0
req005732,u1849,2,0,0,0,-1.0,-1.0,0
req007150,u1849,3,0,0,0,-1.0,-1.0,0
req002671,u1850,1,0,0,0,-1.0,-1.0,0
req003111,u1851,1,0,0,0,-1.0,-1.0,0
req009306,u1851,2,1,0,0,-1.0,-1.0,0
req006915,u1852,1,0,0,0,-1.0,-1.0,0
req005572,u1853,1,0,0,0,-1.0,-1.0,0
req000727,u1854,1,0,0,0,-1.0,-1.0,0
req004937,u1854,2,0,0,0,-1.0,-1.0,0
req009413,u1854,3,0,0,0,-1.0,-1.0,0
req002851,u1855,1,0,0,0,-1.0,-1.0,0
req007000,u1855,2,0,0,0,-1.0,-1.0,0
req007251,u1855,3,1,1,0,-1.0,-1.0,0
req008400,u1855,4,1,1,1,1149.0,1149.0,1
req005736,u1856,1,0,0,0,-1.0,-1.0,0
req007197,u1857,1,0,0,0,-1.0,-1.0,0
req001585,u1858,1,0,0,0,-1.0,-1.0,0
req006648,u1858,2,1,0,0,-1.0,-1.0,0
req009374,u1859,1,0,0,0,-1.0,-1.0,0
req009574,u1861,1,1,0,0,-1.0,-1.0,0
req005989,u1865,1,0,0,0,-1.0,-1.0,0
req009437,u1866,1,0,0,0,-1.0,-1.0,0
req000352,u1868,1,0,0,0,-1.0,-1.0,0
req007685,u1868,2,0,0,0,-1.0,-1.0,0
req009978,u1868,3,0,0,0,-1.0,-1.0,0
req006332,u1869,1,0,0,0,-1.0,-1.0,0
req000701,u1870,1,0,0,0,-1.0,-1.0,0
req006423,u1870,2,0,0,0,-1.0,-1.0,0
req001956,u1871,1,0,0,0,-1.0,-1.0,0
req005964,u1875,1,0,0,0,-1.0,-1.0,0
req007453,u1875,2,0,0,0,-1.0,-1.0,0
req009054,u1875,3,0,0,0,-1.0,-1.0,0
req009197,u1875,4,0,0,0,-1.0,-1.0,0
req002150,u1876,1,0,0,0,-1.0,-1.0,0
req007691,u1877,1,0,0,0,-1.0,-1.0,0
req008101,u1878,1,1,0,0,-1.0,-1.0,0
req001187,u1879,1,0,0,0,-1.0,-1.0,0
req000315,u1881,1,0,0,0,-1.0,-1.0,0
req007947,u1881,2,0,0,0,-1.0,-1.0,0
req002737,u1882,1,0,0,0,-1.0,-1.0,0
req004569,u1882,2,0,0,0,-1.0,-1.0,0
req000238,u1883,1,0,0,0,-1.0,-1.0,0
req009114,u1884,1,0,0,0,-1.0,-1.0,0
req001077,u1885,1,0,0,0,-1.0,-1.0,0
req002820,u1885,2,0,0,0,-1.0,-1.0,0
req006670,u1885,3,0,0,0,-1.0,-1.0,0
req000970,u1886,1,1,0,0,-1.0,-1.0,0
req005417,u1890,1,1,0,0,-1.0,-1.0,0
req005617,u1891,1,1,0,0,-1.0,-1.0,0
req002361,u1892,1,0,0,0,-1.0,-1.0,0
req003157,u1893,1,0,0,0,-1.0,-1.0,0
req009969,u1894,1,0,0,0,-1.0,-1.0,0
req006286,u1895,1,0,0,0,-1.0,-1.0,0
req001535,u1896,1,0,0,0,-1.0,-1.0,0
req005938,u1896,2,0,0,0,-1.0,-1.0,0
req000337,u1897,1,0,0,0,-1.0,-1.0,0
req000700,u1900,1,0,0,0,-1.0,-1.0,0
req002116,u1900,2,1,0,0,-1.0,-1.0,0
req003259,u1900,3,1,0,1,1143.0,1143.0,1
