user_id,age,gender,segment
u3129,41,F,music_lover
u4261,48,M,traveler
u7945,27,F,sports_fan
u4461,28,M,music_lover
u6297,23,M,music_lover
u3005,39,M,sports_fan
u1463,41,F,music_lover
u4113,48,M,traveler
u3677,18,F,music_lover
u6174,26,M,sports_fan
u2650,28,F,online_shopper
u4128,23,F,music_lover
u3138,36,M,music_lover
u6919,49,M,music_lover
u8079,30,F,online_shopper
u6402,34,M,traveler
u9112,31,F,sports_fan
u5947,49,F,traveler
u3233,48,F,traveler
u3957,37,M,sports_fan
u3307,38,M,sports_fan
u7388,21,F,traveler
u1168,44,F,sports_fan
u4439,24,F,music_lover
u2662,32,F,traveler
u5272,39,M,traveler
u7443,46,F,online_shopper
u2229,27,F,online_shopper
u1882,22,M,traveler
u1642,30,F,sports_fan
u3658,32,F,sports_fan
u4085,20,M,music_lover
u6070,42,F,traveler
u4712,36,M,traveler
u8893,20,F,sports_fan
u5763,36,M,traveler
u6176,29,M,sports_fan
u2585,31,M,traveler
u7941,25,M,sports_fan
u9047,49,F,sports_fan
u7637,35,M,online_shopper
u9729,21,F,sports_fan
u8478,46,M,sports_fan
u9967,48,M,music_lover
u8138,49,M,sports_fan
u5508,41,F,sports_fan
u8601,28,M,music_lover
u3978,48,M,traveler
u3366,47,M,music_lover
u1625,34,M,sports_fan
u2068,36,F,traveler
u4401,21,M,traveler
u8101,23,F,music_lover
u2126,19,F,music_lover
u9090,24,F,sports_fan
u8103,45,M,online_shopper
u7267,36,F,traveler
u7752,31,F,music_lover
u3613,33,M,sports_fan
u9201,25,F,music_lover
u5433,35,M,online_shopper
u3449,26,F,online_shopper
u2398,21,F,sports_fan
u7326,31,M,online_shopper
u1425,41,F,traveler
u4248,37,F,sports_fan
u2378,39,F,sports_fan
u6034,41,M,traveler
u1267,38,M,music_lover
u1163,39,M,sports_fan
u3849,35,F,music_lover
u1919,37,M,traveler
u8604,22,M,traveler
u7196,18,F,music_lover
u2365,40,F,music_lover
u9486,23,M,music_lover
u8836,37,M,sports_fan
u6723,21,F,online_shopper
u3192,36,M,sports_fan
u2519,45,M,online_shopper
u5417,34,F,sports_fan
u4845,23,F,music_lover
u9994,22,F,music_lover
u3350,23,F,sports_fan
u8025,48,F,traveler
u4269,43,M,online_shopper
u2799,18,M,sports_fan
u1923,49,M,sports_fan
u2473,35,F,online_shopper
u3247,48,F,music_lover
u4722,32,M,music_lover
u3825,33,M,music_lover
u2204,40,F,traveler
u2001,26,F,online_shopper
u1672,39,M,music_lover
u1817,39,F,traveler
u4070,22,M,music_lover
u4799,28,F,traveler
u7588,22,M,traveler
u4256,23,F,music_lover
u2038,19,M,traveler
u7515,27,F,online_shopper
u9359,39,F,online_shopper
u4659,21,M,music_lover
u3238,31,F,sports_fan
u4197,20,F,traveler
u2966,30,M,sports_fan
u4839,40,F,music_lover
u9088,47,F,online_shopper
u7603,32,M,music_lover
u8762,33,M,music_lover
u7640,22,F,traveler
u6264,27,F,traveler
u1468,20,F,sports_fan
u5037,33,F,sports_fan
u7532,25,F,music_lover
u5039,33,F,traveler
u6793,22,F,music_lover
u2885,28,M,traveler
u5306,36,F,online_shopper
u7570,46,F,traveler
u2324,33,M,sports_fan
u1096,31,M,music_lover
u4179,28,F,traveler
u8004,31,M,sports_fan
u2406,33,M,sports_fan
u7214,42,F,music_lover
u6238,35,M,sports_fan
u8216,20,M,music_lover
u2174,20,F,music_lover
u5912,18,F,traveler
u8873,29,F,online_shopper
u6809,24,F,traveler
u2844,28,F,sports_fan
u6495,30,M,online_shopper
u5321,31,F,sports_fan
u8910,49,F,online_shopper
u4792,39,M,music_lover
u8202,29,M,sports_fan
u1040,23,M,online_shopper
u3649,23,M,traveler
u8944,24,F,music_lover
u2321,23,F,music_lover
u4203,45,M,sports_fan
u4821,26,F,sports_fan
u7681,38,F,online_shopper
u6212,47,M,music_lover
u4239,45,F,music_lover
u2601,49,M,sports_fan
u9672,44,M,music_lover
u4676,34,M,traveler
u5259,34,M,online_shopper
u8150,32,F,music_lover
u9776,18,F,music_lover
u2541,49,F,music_lover
u5481,31,F,online_shopper
u1569,19,M,sports_fan
u7420,37,F,traveler
u3532,39,M,sports_fan
u5367,24,F,music_lover
u8799,30,M,traveler
u3382,38,F,music_lover
u7608,24,F,online_shopper
u8222,35,M,online_shopper
u8460,23,M,online_shopper
u1989,36,F,music_lover
u1442,45,M,sports_fan
u5860,26,M,sports_fan
u8240,27,M,music_lover
u1982,43,M,music_lover
u6239,21,F,traveler
u2493,38,F,online_shopper
u2612,47,M,sports_fan
u8329,45,F,sports_fan
u9421,38,M,traveler
u8921,29,F,traveler
u7584,30,M,music_lover
u1771,47,F,music_lover
u5949,35,M,music_lover
u5350,30,M,online_shopper
u2810,37,M,sports_fan
u9566,40,M,traveler
u7937,44,F,sports_fan
u8155,45,M,music_lover
u5415,35,M,online_shopper
u4457,22,M,sports_fan
u5097,33,M,music_lover
u8712,38,F,traveler
u8968,38,F,music_lover
u4004,40,F,music_lover
u2002,27,F,sports_fan
u8508,31,F,online_shopper
u5005,40,F,traveler
u3523,45,M,traveler
u4663,46,F,traveler
u1115,32,F,online_shopper
u7802,28,F,traveler
u8226,47,F,music_lover
u3994,25,M,online_shopper
u4182,44,M,traveler
u1453,34,F,online_shopper
u1800,20,M,music_lover
u5233,18,M,sports_fan
u7276,49,M,online_shopper
u4589,24,M,sports_fan
u9337,38,F,online_shopper
u8342,19,M,music_lover
u2684,27,F,sports_fan
u3859,48,F,traveler
u1930,35,M,traveler
u1231,24,M,sports_fan
u6185,22,F,online_shopper
u3858,46,F,sports_fan
u5824,21,F,traveler
u9424,31,F,online_shopper
u9374,41,M,sports_fan
u9950,20,F,online_shopper
u8364,30,F,online_shopper
u2095,20,M,music_lover
u8301,25,M,music_lover
u6558,35,F,online_shopper
u5870,36,M,traveler
u5681,21,F,traveler
u7341,27,M,online_shopper
u9584,20,F,online_shopper
u5408,29,F,music_lover
u5238,41,F,traveler
u7938,23,F,music_lover
u8400,36,M,traveler
u7662,40,M,traveler
u8675,21,F,sports_fan
u8122,20,M,online_shopper
u4352,35,F,sports_fan
u8697,25,M,traveler
u2851,41,F,music_lover
u8699,48,F,online_shopper
u1131,49,M,sports_fan
u4226,19,F,traveler
u9831,42,M,traveler
u6999,45,F,sports_fan
u6749,24,M,online_shopper
u2426,28,M,sports_fan
u5474,23,F,sports_fan
u3828,36,F,music_lover
u3117,20,F,music_lover
u7684,30,F,sports_fan
u9553,37,M,sports_fan
u1614,44,F,traveler
u6236,48,M,online_shopper
u3647,42,M,traveler
u9275,41,M,music_lover
u4341,19,F,online_shopper
u5909,46,M,online_shopper
u8724,22,M,music_lover
u2723,48,F,traveler
u9410,32,M,sports_fan
u5539,27,M,sports_fan
u7338,23,F,online_shopper
u1841,31,F,online_shopper
u2959,38,M,sports_fan
u4001,18,M,online_shopper
u9890,26,F,sports_fan
u9975,27,M,music_lover
u2389,45,F,music_lover
u7750,39,M,sports_fan
u5155,48,F,online_shopper
u2176,38,F,music_lover
u9323,28,M,sports_fan
u1237,39,F,sports_fan
u3625,36,F,online_shopper
u8295,26,M,online_shopper
u3385,29,M,traveler
u7904,37,F,online_shopper
u7486,23,F,music_lover
u4337,33,M,music_lover
u3655,30,F,music_lover
u5122,23,F,sports_fan
u3757,30,F,sports_fan
u4650,32,F,sports_fan
u1850,35,F,music_lover
u9032,33,F,traveler
u8515,26,M,sports_fan
u9208,35,M,traveler
u8284,27,M,sports_fan
u9276,29,F,music_lover
u2031,22,M,traveler
u5801,44,M,sports_fan
u3743,49,F,music_lover
u7906,19,M,sports_fan
u3537,26,M,online_shopper
u9864,35,M,music_lover
u1900,41,M,sports_fan
u8163,44,F,traveler
u5582,44,F,sports_fan
u6167,18,F,traveler
u4624,48,M,online_shopper
u5326,31,M,online_shopper
u1303,20,F,traveler
u2861,40,M,sports_fan
u7931,28,F,traveler
u2803,39,F,online_shopper
u5747,44,F,online_shopper
u6539,35,M,online_shopper
u9103,42,F,traveler
u6704,19,F,online_shopper
u3793,39,M,sports_fan
u8567,34,F,traveler
u2160,44,F,online_shopper
u3982,20,M,traveler
u2118,38,F,online_shopper
u5778,24,F,music_lover
u3732,20,F,online_shopper
u5189,42,F,sports_fan
u6171,32,F,music_lover
u9052,21,M,traveler
u5832,42,F,online_shopper
u1692,32,M,music_lover
u5286,20,F,traveler
u1516,28,M,music_lover
u8805,45,F,sports_fan
u6281,20,M,traveler
u4915,46,M,sports_fan
u2655,37,F,online_shopper
u7315,35,M,traveler
u2620,31,F,music_lover
u5476,38,M,music_lover
u4199,26,M,traveler
u7960,48,M,music_lover
u6114,32,F,traveler
u3820,25,M,sports_fan
u9904,25,F,sports_fan
u2592,25,F,sports_fan
u8715,41,M,sports_fan
u8581,31,M,online_shopper
u7714,23,M,traveler
u8892,46,M,traveler
u8243,30,F,online_shopper
u7189,24,F,music_lover
u2630,44,F,online_shopper
u7616,32,M,music_lover
u8057,27,M,music_lover
u6473,29,F,sports_fan
u3586,47,M,traveler
u9285,22,F,sports_fan
u1077,39,M,online_shopper
u5733,20,F,online_shopper
u7609,22,M,online_shopper
u4793,43,M,music_lover
u4040,29,F,music_lover
u1956,20,M,sports_fan
u9205,38,M,online_shopper
u6717,43,M,traveler
u3714,18,F,sports_fan
u8430,34,F,online_shopper
u6234,27,M,online_shopper
u6640,48,M,sports_fan
u3121,23,M,music_lover
u5389,41,M,online_shopper
u9540,37,M,sports_fan
u9589,48,M,online_shopper
u4578,30,F,music_lover
u6649,32,F,sports_fan
u5130,40,M,music_lover
u2813,38,M,online_shopper
u7920,19,F,traveler
u3282,38,F,music_lover
u1515,48,F,traveler
u8494,45,F,online_shopper
u4231,19,F,online_shopper
u9613,47,M,online_shopper
u8862,42,M,sports_fan
u1272,34,M,music_lover
u3020,36,F,music_lover
u3258,47,F,sports_fan
u7224,47,F,sports_fan
u6655,18,M,music_lover
u1586,22,F,online_shopper
u6657,45,M,music_lover
u2024,48,M,online_shopper
u3933,37,M,traveler
u7360,44,M,traveler
u5732,33,F,online_shopper
u8802,39,M,music_lover
u1088,22,F,sports_fan
u8706,40,M,sports_fan
u3846,47,F,traveler
u8741,40,M,online_shopper
u6255,27,M,music_lover
u3462,44,M,traveler
u2873,38,M,music_lover
u2693,27,M,sports_fan
u8809,18,M,music_lover
u2086,26,M,sports_fan
u1715,35,M,online_shopper
u4833,24,F,traveler
u5000,36,F,music_lover
u4804,43,M,music_lover
u9813,39,M,sports_fan
u6675,33,F,traveler
u6081,38,M,online_shopper
u2511,23,M,online_shopper
u7137,47,F,traveler
u4958,27,F,sports_fan
u1957,22,M,online_shopper
u9585,46,M,music_lover
u4636,42,F,music_lover
u6398,30,M,sports_fan
u4421,29,F,online_shopper
u8635,41,M,traveler
u5053,47,M,online_shopper
u6549,34,F,music_lover
u1474,47,F,sports_fan
u7352,42,M,traveler
u3272,19,M,sports_fan
u4853,48,F,traveler
u1875,22,F,traveler
u2667,39,M,music_lover
u2666,27,M,music_lover
u8319,46,M,traveler
u1209,18,M,online_shopper
u5141,29,M,traveler
u7128,31,M,traveler
u1519,40,M,traveler
u2349,25,M,sports_fan
u7502,34,F,music_lover
u3293,28,F,traveler
u1974,43,M,sports_fan
u8181,49,M,sports_fan
u9882,37,F,online_shopper
u9333,19,M,music_lover
u3082,48,F,online_shopper
u5493,22,M,traveler
u9169,49,F,traveler
u8930,35,F,music_lover
u2978,26,F,traveler
u8988,26,M,music_lover
u6095,48,M,sports_fan
u6358,27,M,music_lover
u3907,38,M,sports_fan
u1391,38,F,music_lover
u9738,21,F,music_lover
u9972,34,M,sports_fan
u2850,43,F,online_shopper
u2866,29,M,sports_fan
u4108,20,F,music_lover
u8789,21,M,traveler
u6893,40,M,online_shopper
u8176,47,F,traveler
u1629,24,F,music_lover
u7777,44,M,online_shopper
u2870,40,F,online_shopper
u4090,40,F,music_lover
u9432,28,M,traveler
u7187,21,M,traveler
u2498,42,M,music_lover
u1440,37,M,online_shopper
u1911,45,M,online_shopper
u9194,23,M,music_lover
u7807,18,M,traveler
u3708,18,M,traveler
u6265,23,M,traveler
u8660,18,M,music_lover
u8058,32,F,sports_fan
u9093,18,F,music_lover
u7398,23,F,sports_fan
u3463,41,M,traveler
u4500,26,F,music_lover
u4022,48,M,sports_fan
u8132,23,M,traveler
u2951,34,F,traveler
u1497,45,M,traveler
u2065,40,M,music_lover
u4522,47,M,traveler
u9347,35,M,traveler
u1886,40,M,online_shopper
u4971,43,F,sports_fan
u2817,43,F,traveler
u4729,37,F,music_lover
u9943,18,F,sports_fan
u8151,44,F,traveler
u1174,42,F,traveler
u3777,33,F,sports_fan
u3974,46,F,sports_fan
u8391,33,F,sports_fan
u7459,18,M,music_lover
u4842,24,M,sports_fan
u2524,31,F,music_lover
u9841,32,M,traveler
u3147,23,M,sports_fan
u8732,40,M,online_shopper
u1211,43,F,music_lover
u5188,34,F,traveler
u5166,34,M,music_lover
u3460,23,M,music_lover
u3680,30,M,music_lover
u1831,41,M,sports_fan
u6586,48,F,online_shopper
u8372,28,M,online_shopper
u5469,36,F,traveler
u3152,27,M,traveler
u4727,47,F,online_shopper
u2633,44,F,online_shopper
u8375,19,F,music_lover
u1836,37,F,traveler
u4106,25,F,online_shopper
u1927,32,M,online_shopper
u8760,46,M,online_shopper
u6910,26,M,traveler
u7524,30,M,music_lover
u7586,44,M,music_lover
u8942,39,M,sports_fan
u5491,40,F,traveler
u2217,32,M,sports_fan
u4757,32,F,online_shopper
u5108,18,M,music_lover
u1543,22,M,traveler
u5855,46,F,music_lover
u8030,32,M,sports_fan
u1810,39,F,online_shopper
u9316,47,M,music_lover
u3865,43,F,sports_fan
u5143,31,M,sports_fan
u8182,23,M,traveler
u2543,23,M,online_shopper
u2765,40,F,online_shopper
u2260,37,M,music_lover
u2371,22,F,music_lover
u8998,39,F,sports_fan
u6105,26,M,music_lover
u3543,37,F,online_shopper
u2629,37,F,traveler
u7880,24,M,music_lover
u8963,47,F,music_lover
u8716,33,M,music_lover
u3115,34,F,traveler
u7302,45,M,online_shopper
u4336,44,M,music_lover
u8036,40,F,music_lover
u5987,25,M,traveler
u5998,45,M,online_shopper
u8073,35,M,online_shopper
u4762,37,M,traveler
u1074,30,M,traveler
u5940,31,M,music_lover
u5475,21,M,music_lover
u8714,27,F,online_shopper
u6373,27,F,sports_fan
u6987,23,M,sports_fan
u4769,24,M,traveler
u5014,24,M,online_shopper
u7536,21,F,sports_fan
u8454,36,F,sports_fan
u4060,37,M,traveler
u2213,26,F,online_shopper
u2808,43,M,sports_fan
u9475,45,M,online_shopper
u7177,44,M,traveler
u3549,40,M,sports_fan
u6670,48,F,music_lover
u3388,36,F,music_lover
u8066,33,F,online_shopper
u9384,20,F,online_shopper
u6375,22,F,sports_fan
u2707,41,M,online_shopper
u8846,22,M,sports_fan
u7622,46,F,online_shopper
u3187,23,M,online_shopper
u1452,26,F,traveler
u4050,26,M,online_shopper
u8531,39,F,music_lover
u9242,29,F,music_lover
u7070,33,F,traveler
u8995,33,M,traveler
u1871,22,M,traveler
u9404,46,M,traveler
u3433,41,M,sports_fan
u9340,49,M,online_shopper
u6708,18,F,online_shopper
u9122,44,M,music_lover
u4554,20,F,music_lover
u8534,23,M,music_lover
u1332,25,M,sports_fan
u2797,33,M,online_shopper
u8559,23,F,traveler
u5138,31,M,sports_fan
u3168,27,M,music_lover
u5864,39,M,traveler
u2512,21,F,music_lover
u1563,29,M,sports_fan
u6972,24,M,music_lover
u3323,24,F,online_shopper
u1028,46,M,traveler
u5867,33,F,online_shopper
u5057,18,F,online_shopper
u2502,45,M,traveler
u1481,33,F,music_lover
u2202,20,F,music_lover
u8000,32,M,sports_fan
u2729,42,M,music_lover
u3557,46,M,music_lover
u7950,23,M,online_shopper
u8607,30,F,music_lover
u6136,37,F,music_lover
u4051,25,F,online_shopper
u2403,29,F,traveler
u7277,40,F,sports_fan
u6061,31,M,traveler
u9984,33,M,traveler
u1016,43,M,traveler
u7362,31,F,traveler
u9527,33,M,traveler
u1085,23,M,online_shopper
u3380,21,M,music_lover
u8191,37,F,music_lover
u2504,41,F,sports_fan
u8340,36,M,traveler
u8849,44,F,sports_fan
u8457,42,M,online_shopper
u7441,25,F,online_shopper
u1698,21,F,traveler
u7424,45,M,sports_fan
u3969,46,M,traveler
u9654,48,F,traveler
u3737,20,M,online_shopper
u4091,30,M,online_shopper
u7077,21,F,music_lover
u9791,49,M,sports_fan
u2099,28,M,online_shopper
u5823,33,F,sports_fan
u3363,32,M,sports_fan
u9349,45,M,traveler
u2035,19,M,music_lover
u7580,32,F,sports_fan
u7511,23,F,sports_fan
u1865,32,M,sports_fan
u6756,30,F,sports_fan
u4332,20,F,traveler
u4183,36,F,sports_fan
u4870,29,M,music_lover
u1545,29,M,sports_fan
u1376,34,M,music_lover
u3713,41,M,music_lover
u6160,25,F,sports_fan
u5078,42,F,traveler
u9030,30,M,music_lover
u8086,44,M,online_shopper
u8659,29,M,music_lover
u9548,33,F,sports_fan
u5438,38,F,traveler
u8748,28,F,online_shopper
u7025,37,F,music_lover
u3566,26,F,sports_fan
u9649,36,M,online_shopper
u7955,37,F,sports_fan
u4783,25,M,sports_fan
u9200,46,M,sports_fan
u8959,30,F,traveler
u3840,19,M,online_shopper
u2825,36,F,online_shopper
u7105,30,F,online_shopper
u7022,44,M,traveler
u5696,46,F,sports_fan
u5554,36,M,online_shopper
u7111,28,M,music_lover
u4784,41,F,music_lover
u1428,44,F,sports_fan
u8061,19,M,online_shopper
u8311,25,M,sports_fan
u9517,24,M,traveler
u6294,18,F,traveler
u2549,31,F,sports_fan
u4132,25,M,traveler
u2489,44,F,online_shopper
u5207,18,M,traveler
u5679,48,F,sports_fan
u6777,47,F,online_shopper
u9650,42,F,sports_fan
u7043,34,M,online_shopper
u9880,38,M,sports_fan
u9744,41,F,music_lover
u4173,21,M,music_lover
u9473,23,F,traveler
u7141,18,F,sports_fan
u2338,48,F,sports_fan
u3640,20,M,music_lover
u7373,45,M,music_lover
u5783,38,F,music_lover
u4186,19,F,sports_fan
u3541,34,F,traveler
u9525,26,M,music_lover
u5103,46,M,sports_fan
u8879,25,F,online_shopper
u6930,36,F,sports_fan
u3953,32,M,sports_fan
u2927,23,F,traveler
u8502,41,M,sports_fan
u9581,47,M,music_lover
u1666,23,M,sports_fan
u8768,25,M,traveler
u8380,20,M,online_shopper
u4934,48,F,sports_fan
u2758,48,F,online_shopper
u8078,29,F,sports_fan
u5133,37,F,online_shopper
u6202,25,F,online_shopper
u2037,28,F,music_lover
u7247,43,F,online_shopper
u3376,44,M,traveler
u7435,43,M,sports_fan
u1507,32,M,online_shopper
u5775,30,F,online_shopper
u7175,41,F,online_shopper
u5594,39,M,traveler
u3011,43,M,music_lover
u1590,48,F,sports_fan
u3208,47,F,online_shopper
u8668,30,M,sports_fan
u5386,31,M,sports_fan
u8599,39,F,online_shopper
u4671,26,F,music_lover
u9631,41,F,music_lover
u1008,20,F,sports_fan
u6811,40,M,music_lover
u8188,29,F,music_lover
u7991,26,M,online_shopper
u7848,29,M,music_lover
u3218,43,F,online_shopper
u8765,28,F,music_lover
u4600,36,M,traveler
u2049,44,M,traveler
u6211,26,M,online_shopper
u5849,22,M,traveler
u6747,27,F,sports_fan
u6881,26,F,sports_fan
u2681,18,M,online_shopper
u5288,30,M,music_lover
u5398,37,F,online_shopper
u7587,29,F,music_lover
u6864,28,M,music_lover
u5692,26,F,sports_fan
u2721,46,F,sports_fan
u3967,32,M,music_lover
u2535,46,M,online_shopper
u5653,45,M,traveler
u9959,30,M,online_shopper
u8912,45,M,music_lover
u2790,29,F,traveler
u6430,48,M,online_shopper
u7410,31,M,sports_fan
u2355,26,F,music_lover
u4473,39,F,traveler
u6661,27,F,online_shopper
u9522,23,F,music_lover
u7407,36,M,music_lover
u6953,27,M,sports_fan
u4507,32,M,online_shopper
u1765,38,F,music_lover
u9028,47,M,music_lover
u2960,25,F,online_shopper
u5644,35,M,traveler
u1606,19,F,online_shopper
u7203,21,M,online_shopper
u5125,26,F,online_shopper
u4798,33,F,music_lover
u6263,22,M,online_shopper
u9352,36,F,music_lover
u7020,32,F,music_lover
u4251,41,M,online_shopper
u7013,48,M,sports_fan
u4489,49,F,sports_fan
u7964,32,M,sports_fan
u2479,29,F,music_lover
u8256,33,F,music_lover
u5686,28,F,traveler
u4454,24,M,sports_fan
u3195,42,F,online_shopper
u8098,33,M,traveler
u7784,27,M,traveler
u1550,39,F,music_lover
u9799,35,F,online_shopper
u8262,33,M,music_lover
u9060,18,M,sports_fan
u2252,22,F,sports_fan
u2145,45,M,online_shopper
u7951,40,F,traveler
u7272,24,M,online_shopper
u3497,35,F,music_lover
u9058,49,M,music_lover
u8991,23,M,traveler
u6559,34,F,music_lover
u5592,29,M,music_lover
u6117,29,M,online_shopper
u3021,18,F,sports_fan
u3299,19,M,online_shopper
u8694,38,M,online_shopper
u1891,43,M,traveler
u2597,43,M,traveler
u4154,35,M,traveler
u7734,31,M,sports_fan
u8198,27,F,online_shopper
u4257,47,M,online_shopper
u7179,31,F,music_lover
u8947,20,M,online_shopper
u2639,42,F,traveler
u9020,38,F,traveler
u8389,47,M,online_shopper
u8294,30,F,online_shopper
u6449,36,M,online_shopper
u7510,22,M,online_shopper
u8937,36,F,music_lover
u4768,44,F,traveler
u7299,47,F,music_lover
u4837,22,F,traveler
u3687,30,F,traveler
u8134,32,M,sports_fan
u7257,43,M,traveler
u3719,23,F,traveler
u9039,44,F,online_shopper
u1647,29,F,online_shopper
u8939,33,M,music_lover
u9951,42,F,sports_fan
u6935,35,M,traveler
u9529,32,M,traveler
u2011,33,F,online_shopper
u6770,31,M,music_lover
u9183,33,M,music_lover
u4877,20,F,online_shopper
u5495,39,F,online_shopper
u7368,19,M,traveler
u1053,41,F,sports_fan
u3216,27,M,music_lover
u8566,31,M,music_lover
u7238,40,F,online_shopper
u2250,49,M,online_shopper
u5822,47,M,music_lover
u9509,34,M,sports_fan
u3971,38,M,traveler
u9618,38,M,traveler
u3584,47,F,music_lover
u6424,34,F,sports_fan
u6309,39,M,traveler
u7810,35,F,traveler
u4719,20,F,sports_fan
u6261,38,F,sports_fan
u3001,32,F,music_lover
u7152,29,F,online_shopper
u8224,33,F,online_shopper
u1073,23,F,traveler
u8152,31,M,music_lover
u8794,44,F,sports_fan
u7695,35,F,music_lover
u9055,37,M,online_shopper
u6108,20,F,sports_fan
u5975,34,M,music_lover
u5558,37,F,traveler
u1820,23,M,music_lover
u9106,43,M,music_lover
u4052,24,M,sports_fan
u6695,23,F,sports_fan
u6355,29,F,traveler
u3228,34,M,traveler
u5694,38,M,music_lover
u8681,38,M,online_shopper
u2924,23,M,online_shopper
u1143,32,M,traveler
u3071,22,F,sports_fan
u9346,42,M,online_shopper
u6125,39,M,traveler
u2487,32,M,music_lover
u8413,28,F,sports_fan
u4233,26,F,music_lover
u1310,21,F,music_lover
u7226,20,F,sports_fan
u8638,30,M,music_lover
u3277,49,M,online_shopper
u9050,23,M,music_lover
u4649,18,F,music_lover
u9012,27,M,online_shopper
u8054,22,F,traveler
u7799,19,F,sports_fan
u7301,39,F,sports_fan
u8187,49,M,online_shopper
u3120,36,F,music_lover
u7882,33,M,online_shopper
u3062,46,F,sports_fan
u8815,47,M,sports_fan
u5487,26,F,traveler
u6773,35,F,music_lover
u9549,34,F,online_shopper
u5964,24,F,music_lover
u4204,38,F,sports_fan
u4242,34,F,sports_fan
u6104,38,F,music_lover
u1365,37,M,music_lover
u6230,18,M,sports_fan
u3704,49,M,online_shopper
u6825,25,M,sports_fan
u1344,49,F,music_lover
u2483,37,M,online_shopper
u4211,27,M,traveler
u6596,40,F,music_lover
u9725,23,M,music_lover
u2042,26,F,traveler
u4794,18,M,traveler
u3139,27,F,online_shopper
u1247,42,F,sports_fan
u2297,41,M,traveler
u7418,48,M,music_lover
u4818,46,F,music_lover
u1918,29,F,sports_fan
u6371,28,F,sports_fan
u4054,22,F,online_shopper
u8402,36,F,sports_fan
u3119,27,M,sports_fan
u9189,35,M,music_lover
u3026,26,M,music_lover
u7596,46,M,sports_fan
u4752,47,M,online_shopper
u6253,20,F,traveler
u9046,21,M,traveler
u3838,39,M,online_shopper
u9965,38,M,music_lover
u8569,23,F,traveler
u4651,19,M,online_shopper
u9100,22,F,traveler
u4174,37,M,online_shopper
u6112,30,F,music_lover
u2857,18,M,sports_fan
u7820,31,F,sports_fan
u9842,37,M,music_lover
u9694,28,F,music_lover
u5618,19,M,music_lover
u8361,32,F,sports_fan
u6810,24,F,online_shopper
u6256,40,M,sports_fan
u7965,22,F,sports_fan
u4157,29,M,music_lover
u9386,34,F,online_shopper
u5395,33,M,traveler
u6815,34,M,sports_fan
u9362,48,F,online_shopper
u2276,44,M,traveler
u5628,24,M,online_shopper
u6106,43,F,music_lover
u7329,48,F,online_shopper
u5374,18,M,sports_fan
u1598,19,M,traveler
u6591,48,F,traveler
u7370,37,M,traveler
u6377,22,M,online_shopper
u3353,44,M,traveler
u2123,18,M,traveler
u4819,30,M,music_lover
u5423,18,M,sports_fan
u2656,36,F,traveler
u2129,18,M,online_shopper
u9070,20,M,sports_fan
u6904,22,F,traveler
u5102,45,F,sports_fan
u7106,36,M,traveler
u5891,29,M,traveler
u3467,43,F,traveler
u2405,25,F,music_lover
u3285,49,M,sports_fan
u5169,22,F,music_lover
u4614,32,F,music_lover
u9910,28,M,online_shopper
u5779,32,F,traveler
u8556,22,M,music_lover
u9948,23,F,online_shopper
u8985,45,M,sports_fan
u3435,21,M,sports_fan
u7972,22,M,music_lover
u4288,30,F,online_shopper
u9003,39,M,traveler
u5428,29,M,sports_fan
u9160,23,M,online_shopper
u8124,47,M,sports_fan
u5512,22,M,traveler
u8461,47,M,online_shopper
u8044,45,M,traveler
u7562,27,F,music_lover
u8135,45,M,traveler
u7356,23,M,sports_fan
u6740,26,M,music_lover
u6235,41,M,traveler
u7745,37,M,music_lover
u4807,35,M,traveler
u1194,21,M,online_shopper
u9710,30,M,music_lover
u3669,39,M,traveler
u6795,43,F,music_lover
u9256,40,F,traveler
u7682,44,M,traveler
u2935,21,F,music_lover
u5206,30,M,music_lover
u4883,28,M,online_shopper
u4433,28,M,online_shopper
u2039,36,M,music_lover
u6667,18,M,sports_fan
u5164,31,F,traveler
u3812,30,M,music_lover
u1242,24,F,music_lover
u4851,18,M,traveler
u9514,49,F,sports_fan
u4878,30,M,sports_fan
u4581,41,M,music_lover
u1524,22,F,online_shopper
u2139,25,F,online_shopper
u6546,31,M,sports_fan
u6145,19,M,traveler
u8189,36,F,music_lover
u7911,21,F,music_lover
u8764,19,M,music_lover
u5445,21,F,traveler
u6872,48,M,traveler
u6901,23,F,music_lover
u3590,44,M,music_lover
u9836,49,M,traveler
u3212,46,M,sports_fan
u8729,40,F,online_shopper
u6303,39,F,sports_fan
u9934,40,F,sports_fan
u9095,35,M,music_lover
u3072,18,F,sports_fan
u2716,30,M,music_lover
u3358,47,F,traveler
u9260,32,F,sports_fan
u5262,26,F,music_lover
u9239,40,M,online_shopper
u6852,46,M,music_lover
u7205,46,F,music_lover
u3374,44,F,online_shopper
u3197,19,F,music_lover
u3013,47,M,music_lover
u9419,31,F,online_shopper
u2262,47,M,music_lover
u1007,40,M,sports_fan
u3158,21,F,music_lover
u3035,36,M,sports_fan
u3302,37,F,online_shopper
u1693,22,F,sports_fan
u3887,26,F,online_shopper
u7024,37,F,music_lover
u8267,42,F,music_lover
u6936,48,F,online_shopper
u5941,37,F,sports_fan
u2091,34,F,sports_fan
u2992,44,M,sports_fan
u5997,45,F,sports_fan
u5776,44,M,music_lover
u3991,33,F,sports_fan
u4189,44,F,traveler
u3251,34,F,online_shopper
u2348,37,F,sports_fan
