request_id,user_id,adslot_id,timestamp,floor_price,win_price
req000436,u5177,s01,2025-08-20 10:07:15,4.1,4.37
req000437,u4566,s01,2025-08-20 10:07:16,1.49,0.0
req000438,u1081,s03,2025-08-20 10:07:17,2.0,3.73
req000439,u8584,s02,2025-08-20 10:07:18,4.62,5.47
req000440,u6061,s01,2025-08-20 10:07:19,2.92,3.27
req000441,u6388,s03,2025-08-20 10:07:20,3.0,4.33
req000442,u8447,s01,2025-08-20 10:07:21,3.42,5.21
req000443,u9228,s01,2025-08-20 10:07:22,3.93,5.67
req000444,u5296,s03,2025-08-20 10:07:23,4.73,5.88
req000445,u5103,s02,2025-08-20 10:07:24,4.11,4.38
req000446,u2015,s03,2025-08-20 10:07:25,4.71,6.13
req000447,u3762,s02,2025-08-20 10:07:26,4.19,5.45
req000448,u4831,s03,2025-08-20 10:07:27,0.71,0.0
req000449,u1956,s03,2025-08-20 10:07:28,1.03,0.0
req000450,u8869,s03,2025-08-20 10:07:29,4.48,4.98
req000451,u8770,s02,2025-08-20 10:07:30,0.62,2.43
req000452,u2876,s03,2025-08-20 10:07:31,4.07,0.0
req000453,u6072,s03,2025-08-20 10:07:32,4.32,4.58
req000454,u7327,s04,2025-08-20 10:07:33,2.37,3.18
req000455,u6404,s01,2025-08-20 10:07:34,2.1,2.38
req000456,u1518,s03,2025-08-20 10:07:35,1.37,3.2
req000457,u3449,s01,2025-08-20 10:07:36,0.72,0.89
req000458,u7912,s04,2025-08-20 10:07:37,3.85,0.0
req000459,u1214,s03,2025-08-20 10:07:38,0.83,1.74
req000460,u2229,s02,2025-08-20 10:07:39,4.75,6.49
req000461,u2249,s04,2025-08-20 10:07:40,1.84,2.42
req000462,u9317,s04,2025-08-20 10:07:41,4.07,0.0
req000463,u5094,s01,2025-08-20 10:07:42,0.77,1.07
req000464,u8283,s01,2025-08-20 10:07:43,2.91,0.0
req000465,u7694,s02,2025-08-20 10:07:44,2.07,2.41
req000466,u2103,s02,2025-08-20 10:07:45,0.64,1.51
req000467,u1517,s03,2025-08-20 10:07:46,3.45,0.0
req000468,u9367,s04,2025-08-20 10:07:47,4.74,5.65
req000469,u2191,s01,2025-08-20 10:07:48,0.55,2.01
req000470,u9959,s04,2025-08-20 10:07:49,1.72,0.0
req000471,u9842,s03,2025-08-20 10:07:50,3.67,4.22
req000472,u2594,s02,2025-08-20 10:07:51,4.42,5.85
req000473,u4588,s03,2025-08-20 10:07:52,1.36,3.36
req000474,u8745,s02,2025-08-20 10:07:53,0.82,2.56
req000475,u9651,s03,2025-08-20 10:07:54,0.54,1.85
req000476,u1901,s04,2025-08-20 10:07:55,1.47,3.36
req000477,u2843,s02,2025-08-20 10:07:56,0.82,2.8
req000478,u2815,s04,2025-08-20 10:07:57,2.12,3.3
req000479,u1720,s01,2025-08-20 10:07:58,2.48,3.1
req000480,u5667,s03,2025-08-20 10:07:59,2.66,4.5
req000481,u8520,s02,2025-08-20 10:08:00,1.14,2.84
req000482,u1053,s03,2025-08-20 10:08:01,2.59,2.85
req000483,u9333,s01,2025-08-20 10:08:02,0.54,2.42
req000484,u5385,s03,2025-08-20 10:08:03,1.58,0.0
req000485,u5540,s01,2025-08-20 10:08:04,2.16,0.0
req000486,u5145,s01,2025-08-20 10:08:05,1.03,1.83
req000487,u5182,s02,2025-08-20 10:08:06,4.16,4.87
req000488,u6176,s03,2025-08-20 10:08:07,1.41,0.0
req000489,u4773,s01,2025-08-20 10:08:08,3.9,4.65
req000490,u3197,s03,2025-08-20 10:08:09,2.63,3.34
req000491,u6719,s02,2025-08-20 10:08:10,2.66,0.0
req000492,u7650,s02,2025-08-20 10:08:11,3.4,4.48
req000493,u8699,s03,2025-08-20 10:08:12,0.7,1.9
req000494,u3193,s03,2025-08-20 10:08:13,0.85,1.76
req000495,u2464,s03,2025-08-20 10:08:14,1.97,2.85
req000496,u2053,s04,2025-08-20 10:08:15,2.38,3.88
req000497,u6436,s03,2025-08-20 10:08:16,2.43,2.54
req000498,u2242,s02,2025-08-20 10:08:17,3.55,5.45
req000499,u2417,s03,2025-08-20 10:08:18,0.5,0.0
req000500,u1124,s02,2025-08-20 10:08:19,4.82,6.28
req000501,u5465,s03,2025-08-20 10:08:20,1.29,0.0
req000502,u6935,s03,2025-08-20 10:08:21,1.62,0.0
req000503,u3160,s01,2025-08-20 10:08:22,4.58,0.0
req000504,u7586,s02,2025-08-20 10:08:23,0.52,1.96
req000505,u6793,s02,2025-08-20 10:08:24,4.96,5.86
req000506,u9607,s04,2025-08-20 10:08:25,0.66,2.59
req000507,u3175,s03,2025-08-20 10:08:26,1.04,1.14
req000508,u2160,s02,2025-08-20 10:08:27,1.58,1.83
req000509,u7661,s02,2025-08-20 10:08:28,2.47,4.1
req000510,u6594,s02,2025-08-20 10:08:29,2.83,4.33
req000511,u6844,s01,2025-08-20 10:08:30,0.97,1.59
req000512,u2450,s01,2025-08-20 10:08:31,0.83,0.0
req000513,u5915,s04,2025-08-20 10:08:32,0.64,0.0
req000514,u8104,s02,2025-08-20 10:08:33,1.66,0.0
req000515,u3828,s04,2025-08-20 10:08:34,4.65,0.0
req000516,u1179,s03,2025-08-20 10:08:35,2.25,3.48
req000517,u1002,s02,2025-08-20 10:08:36,3.94,0.0
req000518,u1112,s01,2025-08-20 10:08:37,1.36,0.0
req000519,u9734,s01,2025-08-20 10:08:38,0.79,1.9
req000520,u9394,s01,2025-08-20 10:08:39,2.99,4.09
req000521,u9882,s04,2025-08-20 10:08:40,4.2,5.43
req000522,u9537,s02,2025-08-20 10:08:41,4.54,0.0
req000523,u8724,s03,2025-08-20 10:08:42,2.96,4.95
req000524,u7903,s01,2025-08-20 10:08:43,1.82,3.8
req000525,u5888,s01,2025-08-20 10:08:44,0.99,2.96
req000526,u2749,s02,2025-08-20 10:08:45,3.51,4.65
req000527,u6051,s02,2025-08-20 10:08:46,1.76,0.0
req000528,u4931,s03,2025-08-20 10:08:47,4.3,0.0
req000529,u8501,s04,2025-08-20 10:08:48,3.22,3.92
req000530,u8295,s01,2025-08-20 10:08:49,4.36,5.52
req000531,u3712,s03,2025-08-20 10:08:50,3.05,0.0
req000532,u3623,s03,2025-08-20 10:08:51,3.97,0.0
req000533,u3928,s01,2025-08-20 10:08:52,1.82,3.1
req000534,u9307,s03,2025-08-20 10:08:53,2.76,3.45
req000535,u7040,s02,2025-08-20 10:08:54,0.59,1.89
req000536,u6340,s02,2025-08-20 10:08:55,3.24,0.0
req000537,u8038,s03,2025-08-20 10:08:56,2.9,4.18
req000538,u4111,s02,2025-08-20 10:08:57,3.9,5.72
req000539,u2280,s01,2025-08-20 10:08:58,3.78,0.0
req000540,u5570,s02,2025-08-20 10:08:59,3.32,0.0
req000541,u4795,s03,2025-08-20 10:09:00,0.76,0.0
req000542,u6816,s03,2025-08-20 10:09:01,4.56,5.11
req000543,u5707,s03,2025-08-20 10:09:02,0.58,2.01
req000544,u9786,s03,2025-08-20 10:09:03,4.11,0.0
req000545,u2177,s04,2025-08-20 10:09:04,2.66,3.62
req000546,u1735,s02,2025-08-20 10:09:05,4.18,4.53
req000547,u9065,s02,2025-08-20 10:09:06,2.59,0.0
req000548,u4290,s04,2025-08-20 10:09:07,3.41,0.0
req000549,u3344,s03,2025-08-20 10:09:08,2.13,0.0
req000550,u8592,s02,2025-08-20 10:09:09,3.85,0.0
req000551,u7818,s04,2025-08-20 10:09:10,1.64,0.0
req000552,u2181,s01,2025-08-20 10:09:11,3.74,4.44
req000553,u1668,s03,2025-08-20 10:09:12,1.37,1.58
req000554,u4880,s03,2025-08-20 10:09:13,3.75,4.46
req000555,u8332,s01,2025-08-20 10:09:14,1.82,2.05
req000556,u8727,s02,2025-08-20 10:09:15,1.75,3.61
req000557,u8394,s04,2025-08-20 10:09:16,4.15,4.44
req000558,u5047,s02,2025-08-20 10:09:17,4.16,5.81
req000559,u2448,s03,2025-08-20 10:09:18,3.61,5.43
req000560,u2595,s01,2025-08-20 10:09:19,4.66,5.65
req000561,u1153,s03,2025-08-20 10:09:20,1.2,1.4
req000562,u3785,s02,2025-08-20 10:09:21,1.71,2.94
req000563,u6226,s03,2025-08-20 10:09:22,1.82,2.37
req000564,u4165,s02,2025-08-20 10:09:23,1.87,0.0
req000565,u8448,s03,2025-08-20 10:09:24,1.98,2.42
req000566,u6216,s03,2025-08-20 10:09:25,3.64,4.82
req000567,u4592,s04,2025-08-20 10:09:26,1.72,0.0
req000568,u4414,s01,2025-08-20 10:09:27,1.79,2.57
req000569,u6409,s04,2025-08-20 10:09:28,3.07,0.0
req000570,u9909,s02,2025-08-20 10:09:29,1.37,2.86
req000571,u6139,s01,2025-08-20 10:09:30,2.14,3.36
req000572,u2872,s04,2025-08-20 10:09:31,0.76,2.44
req000573,u6684,s01,2025-08-20 10:09:32,4.79,5.0
req000574,u2114,s02,2025-08-20 10:09:33,1.93,0.0
req000575,u5843,s04,2025-08-20 10:09:34,4.33,4.88
req000576,u5490,s04,2025-08-20 10:09:35,2.88,4.06
req000577,u1644,s02,2025-08-20 10:09:36,1.53,3.3
req000578,u1327,s04,2025-08-20 10:09:37,1.37,0.0
req000579,u9108,s02,2025-08-20 10:09:38,3.63,0.0
req000580,u5338,s04,2025-08-20 10:09:39,4.84,0.0
req000581,u8071,s02,2025-08-20 10:09:40,1.32,2.97
req000582,u8749,s01,2025-08-20 10:09:41,1.02,2.41
req000583,u3201,s01,2025-08-20 10:09:42,2.24,0.0
req000584,u4724,s03,2025-08-20 10:09:43,2.27,3.46
req000585,u8505,s02,2025-08-20 10:09:44,4.13,5.43
req000586,u9548,s04,2025-08-20 10:09:45,2.61,3.12
req000587,u9788,s04,2025-08-20 10:09:46,0.78,2.01
req000588,u2334,s02,2025-08-20 10:09:47,4.64,0.0
req000589,u2705,s04,2025-08-20 10:09:48,2.18,3.22
req000590,u9598,s03,2025-08-20 10:09:49,3.51,4.34
req000591,u9271,s01,2025-08-20 10:09:50,3.5,5.29
req000592,u3366,s01,2025-08-20 10:09:51,0.75,2.43
req000593,u2577,s03,2025-08-20 10:09:52,0.52,0.0
req000594,u1769,s03,2025-08-20 10:09:53,0.9,0.0
req000595,u8196,s04,2025-08-20 10:09:54,4.8,0.0
req000596,u7189,s01,2025-08-20 10:09:55,4.07,4.32
req000597,u1526,s03,2025-08-20 10:09:56,1.09,3.06
req000598,u6311,s02,2025-08-20 10:09:57,3.27,3.81
req000599,u6955,s01,2025-08-20 10:09:58,3.25,0.0
req000600,u6212,s03,2025-08-20 10:09:59,0.5,0.0
req000601,u9771,s03,2025-08-20 10:10:00,2.43,2.94
req000602,u8588,s01,2025-08-20 10:10:01,3.7,5.59
req000603,u1738,s01,2025-08-20 10:10:02,1.34,0.0
req000604,u5124,s01,2025-08-20 10:10:03,4.33,0.0
req000605,u3360,s02,2025-08-20 10:10:04,3.47,4.42
req000606,u7038,s03,2025-08-20 10:10:05,0.53,2.16
req000607,u4658,s03,2025-08-20 10:10:06,4.35,5.0
req000608,u8176,s04,2025-08-20 10:10:07,0.59,0.0
req000609,u8675,s02,2025-08-20 10:10:08,4.5,0.0
req000610,u7656,s03,2025-08-20 10:10:09,2.0,3.76
req000611,u7659,s04,2025-08-20 10:10:10,3.64,0.0
req000612,u8839,s02,2025-08-20 10:10:11,4.04,5.72
req000613,u5089,s01,2025-08-20 10:10:12,1.77,0.0
req000614,u3145,s02,2025-08-20 10:10:13,2.1,3.19
req000615,u7115,s01,2025-08-20 10:10:14,2.79,4.23
req000616,u5443,s02,2025-08-20 10:10:15,3.12,5.05
req000617,u7428,s02,2025-08-20 10:10:16,1.81,0.0
req000618,u7260,s01,2025-08-20 10:10:17,4.97,5.93
req000619,u1493,s02,2025-08-20 10:10:18,3.82,4.86
req000620,u8960,s04,2025-08-20 10:10:19,1.73,3.2
req000621,u1124,s02,2025-08-20 10:10:20,3.38,4.21
req000622,u3883,s03,2025-08-20 10:10:21,2.46,4.39
req000623,u9975,s03,2025-08-20 10:10:22,4.37,4.55
req000624,u8693,s01,2025-08-20 10:10:23,1.98,0.0
req000625,u4517,s03,2025-08-20 10:10:24,1.35,2.22
req000626,u9117,s02,2025-08-20 10:10:25,0.71,2.17
req000627,u3081,s02,2025-08-20 10:10:26,4.93,5.85
req000628,u4429,s03,2025-08-20 10:10:27,2.12,0.0
req000629,u1466,s01,2025-08-20 10:10:28,1.49,0.0
req000630,u6910,s01,2025-08-20 10:10:29,2.71,0.0
req000631,u8466,s04,2025-08-20 10:10:30,1.81,2.4
req000632,u2913,s03,2025-08-20 10:10:31,1.55,2.44
req000633,u3553,s04,2025-08-20 10:10:32,3.27,5.04
req000634,u2898,s03,2025-08-20 10:10:33,0.84,0.0
req000635,u7603,s01,2025-08-20 10:10:34,2.79,3.93
req000636,u8141,s04,2025-08-20 10:10:35,2.24,2.98
req000637,u3947,s01,2025-08-20 10:10:36,2.9,0.0
req000638,u7298,s02,2025-08-20 10:10:37,1.94,0.0
req000639,u7325,s02,2025-08-20 10:10:38,3.07,4.45
req000640,u9559,s04,2025-08-20 10:10:39,0.87,0.0
req000641,u3970,s01,2025-08-20 10:10:40,2.19,3.45
req000642,u8824,s04,2025-08-20 10:10:41,1.57,2.73
req000643,u4749,s03,2025-08-20 10:10:42,2.47,0.0
req000644,u5343,s03,2025-08-20 10:10:43,2.29,0.0
req000645,u3770,s01,2025-08-20 10:10:44,3.34,4.18
req000646,u9577,s01,2025-08-20 10:10:45,3.33,3.57
req000647,u1962,s02,2025-08-20 10:10:46,2.36,3.64
req000648,u5350,s01,2025-08-20 10:10:47,1.32,2.22
req000649,u3787,s03,2025-08-20 10:10:48,3.12,0.0
req000650,u7504,s04,2025-08-20 10:10:49,4.85,5.76
req000651,u9882,s03,2025-08-20 10:10:50,1.33,0.0
req000652,u6318,s03,2025-08-20 10:10:51,0.81,0.0
req000653,u5771,s01,2025-08-20 10:10:52,1.69,2.23
req000654,u5761,s02,2025-08-20 10:10:53,2.36,2.93
req000655,u7457,s02,2025-08-20 10:10:54,1.88,3.48
req000656,u1048,s02,2025-08-20 10:10:55,4.26,0.0
req000657,u7606,s01,2025-08-20 10:10:56,2.72,3.73
req000658,u9293,s04,2025-08-20 10:10:57,1.61,1.92
req000659,u9635,s01,2025-08-20 10:10:58,4.78,4.97
req000660,u6436,s03,2025-08-20 10:10:59,1.06,1.59
req000661,u9296,s02,2025-08-20 10:11:00,1.05,0.0
req000662,u4919,s03,2025-08-20 10:11:01,1.6,0.0
req000663,u3384,s01,2025-08-20 10:11:02,0.85,1.88
req000664,u2152,s01,2025-08-20 10:11:03,3.88,0.0
req000665,u2263,s01,2025-08-20 10:11:04,1.91,3.18
req000666,u4759,s04,2025-08-20 10:11:05,3.78,4.15
req000667,u4090,s04,2025-08-20 10:11:06,3.93,4.85
req000668,u1517,s04,2025-08-20 10:11:07,1.57,1.81
req000669,u5553,s03,2025-08-20 10:11:08,2.83,3.0
req000670,u5871,s01,2025-08-20 10:11:09,2.84,4.58
req000671,u3072,s03,2025-08-20 10:11:10,4.42,5.77
req000672,u2555,s04,2025-08-20 10:11:11,0.62,2.2
req000673,u8837,s01,2025-08-20 10:11:12,1.93,2.38
req000674,u6330,s01,2025-08-20 10:11:13,4.47,0.0
req000675,u4444,s04,2025-08-20 10:11:14,1.57,2.28
req000676,u5909,s02,2025-08-20 10:11:15,1.12,2.06
req000677,u9716,s02,2025-08-20 10:11:16,3.09,0.0
req000678,u6674,s03,2025-08-20 10:11:17,1.88,3.23
req000679,u7820,s01,2025-08-20 10:11:18,2.6,3.72
req000680,u5124,s01,2025-08-20 10:11:19,4.19,5.34
req000681,u6735,s04,2025-08-20 10:11:20,2.84,3.24
req000682,u1231,s04,2025-08-20 10:11:21,2.82,3.82
req000683,u5640,s03,2025-08-20 10:11:22,1.75,3.42
req000684,u6114,s01,2025-08-20 10:11:23,4.07,5.14
req000685,u7794,s04,2025-08-20 10:11:24,3.83,4.31
req000686,u3758,s03,2025-08-20 10:11:25,1.55,2.44
req000687,u5230,s01,2025-08-20 10:11:26,1.94,0.0
req000688,u1406,s02,2025-08-20 10:11:27,4.05,5.58
req000689,u6066,s02,2025-08-20 10:11:28,2.11,2.47
req000690,u5770,s02,2025-08-20 10:11:29,2.32,3.52
req000691,u2581,s04,2025-08-20 10:11:30,2.14,4.07
req000692,u7631,s01,2025-08-20 10:11:31,1.23,2.05
req000693,u4534,s03,2025-08-20 10:11:32,2.03,2.21
req000694,u2502,s03,2025-08-20 10:11:33,4.11,5.41
req000695,u7959,s04,2025-08-20 10:11:34,2.71,2.9
req000696,u7333,s01,2025-08-20 10:11:35,2.56,3.02
req000697,u5715,s04,2025-08-20 10:11:36,1.2,1.39
req000698,u2560,s01,2025-08-20 10:11:37,1.3,1.72
req000699,u8977,s04,2025-08-20 10:11:38,0.69,2.41
req000700,u1900,s04,2025-08-20 10:11:39,0.56,2.06
req000701,u1870,s01,2025-08-20 10:11:40,2.7,3.45
req000702,u2022,s03,2025-08-20 10:11:41,2.34,4.14
req000703,u4616,s04,2025-08-20 10:11:42,1.74,0.0
req000704,u4587,s04,2025-08-20 10:11:43,4.96,6.32
req000705,u8219,s03,2025-08-20 10:11:44,2.29,3.24
req000706,u1260,s02,2025-08-20 10:11:45,4.05,4.28
req000707,u5214,s04,2025-08-20 10:11:46,1.45,2.94
req000708,u8220,s02,2025-08-20 10:11:47,1.61,2.42
req000709,u5354,s02,2025-08-20 10:11:48,3.06,3.74
req000710,u3048,s01,2025-08-20 10:11:49,0.52,1.17
req000711,u2913,s01,2025-08-20 10:11:50,0.58,0.69
req000712,u3173,s02,2025-08-20 10:11:51,1.14,2.65
req000713,u1640,s03,2025-08-20 10:11:52,1.5,0.0
req000714,u7974,s02,2025-08-20 10:11:53,2.88,3.26
req000715,u7466,s02,2025-08-20 10:11:54,3.59,4.68
req000716,u1351,s01,2025-08-20 10:11:55,1.9,2.03
req000717,u7142,s04,2025-08-20 10:11:56,1.58,2.87
req000718,u9202,s01,2025-08-20 10:11:57,4.2,5.0
req000719,u1428,s01,2025-08-20 10:11:58,1.23,0.0
req000720,u9771,s04,2025-08-20 10:11:59,3.55,4.85
req000721,u6340,s02,2025-08-20 10:12:00,4.69,0.0
req000722,u7861,s03,2025-08-20 10:12:01,1.54,1.81
req000723,u1105,s03,2025-08-20 10:12:02,0.89,1.5
req000724,u3158,s03,2025-08-20 10:12:03,4.91,0.0
req000725,u2585,s03,2025-08-20 10:12:04,1.72,2.03
req000726,u9157,s01,2025-08-20 10:12:05,1.74,3.07
req000727,u1854,s04,2025-08-20 10:12:06,2.68,2.99
req000728,u9205,s04,2025-08-20 10:12:07,1.54,2.81
req000729,u9305,s01,2025-08-20 10:12:08,4.97,0.0
req000730,u9225,s02,2025-08-20 10:12:09,0.69,1.05
req000731,u1191,s04,2025-08-20 10:12:10,2.53,0.0
req000732,u8191,s01,2025-08-20 10:12:11,2.97,0.0
req000733,u3305,s02,2025-08-20 10:12:12,2.6,4.49
req000734,u5513,s03,2025-08-20 10:12:13,2.84,3.73
req000735,u3463,s01,2025-08-20 10:12:14,4.94,5.28
req000736,u2016,s03,2025-08-20 10:12:15,4.45,0.0
req000737,u8821,s04,2025-08-20 10:12:16,1.89,0.0
req000738,u6398,s03,2025-08-20 10:12:17,2.98,3.16
req000739,u4849,s02,2025-08-20 10:12:18,0.5,1.23
req000740,u1292,s01,2025-08-20 10:12:19,2.34,0.0
req000741,u8285,s03,2025-08-20 10:12:20,1.24,3.03
req000742,u8568,s01,2025-08-20 10:12:21,3.7,4.07
req000743,u3390,s02,2025-08-20 10:12:22,1.49,0.0
req000744,u3482,s04,2025-08-20 10:12:23,3.87,5.47
req000745,u7213,s03,2025-08-20 10:12:24,1.91,2.8
req000746,u7941,s02,2025-08-20 10:12:25,4.67,0.0
req000747,u7414,s02,2025-08-20 10:12:26,2.5,0.0
req000748,u8290,s01,2025-08-20 10:12:27,4.28,5.91
req000749,u4697,s01,2025-08-20 10:12:28,3.33,5.09
req000750,u5569,s04,2025-08-20 10:12:29,4.9,6.9
req000751,u6162,s03,2025-08-20 10:12:30,3.84,0.0
req000752,u9553,s03,2025-08-20 10:12:31,3.77,0.0
req000753,u8148,s03,2025-08-20 10:12:32,1.69,0.0
req000754,u2016,s03,2025-08-20 10:12:33,2.77,0.0
req000755,u2463,s01,2025-08-20 10:12:34,1.81,0.0
req000756,u6320,s04,2025-08-20 10:12:35,0.59,0.82
req000757,u1586,s02,2025-08-20 10:12:36,3.7,5.31
req000758,u1734,s01,2025-08-20 10:12:37,1.56,1.79
req000759,u9670,s03,2025-08-20 10:12:38,2.29,2.99
req000760,u7088,s02,2025-08-20 10:12:39,1.78,3.11
req000761,u6285,s04,2025-08-20 10:12:40,1.4,2.35
req000762,u5440,s03,2025-08-20 10:12:41,0.8,1.97
req000763,u2104,s04,2025-08-20 10:12:42,2.02,0.0
req000764,u5771,s01,2025-08-20 10:12:43,0.87,0.0
req000765,u7371,s04,2025-08-20 10:12:44,2.93,4.87
req000766,u6736,s02,2025-08-20 10:12:45,0.59,2.25
req000767,u2106,s03,2025-08-20 10:12:46,4.73,5.52
req000768,u8154,s01,2025-08-20 10:12:47,4.85,6.09
req000769,u9132,s02,2025-08-20 10:12:48,1.87,2.06
req000770,u3761,s02,2025-08-20 10:12:49,1.67,2.63
req000771,u2810,s02,2025-08-20 10:12:50,0.97,2.23
req000772,u3342,s01,2025-08-20 10:12:51,4.57,6.03
req000773,u8227,s02,2025-08-20 10:12:52,3.14,4.95
req000774,u2067,s01,2025-08-20 10:12:53,3.25,3.89
req000775,u6245,s04,2025-08-20 10:12:54,4.53,0.0
req000776,u3322,s02,2025-08-20 10:12:55,4.6,6.41
req000777,u7648,s02,2025-08-20 10:12:56,4.23,5.59
req000778,u2519,s01,2025-08-20 10:12:57,3.98,4.23
req000779,u8915,s03,2025-08-20 10:12:58,4.45,5.27
req000780,u3008,s02,2025-08-20 10:12:59,4.44,5.45
req000781,u9408,s03,2025-08-20 10:13:00,2.16,2.93
req000782,u7864,s03,2025-08-20 10:13:01,4.88,5.2
req000783,u8705,s02,2025-08-20 10:13:02,3.69,4.84
req000784,u1985,s01,2025-08-20 10:13:03,2.17,2.52
req000785,u8050,s02,2025-08-20 10:13:04,2.49,0.0
req000786,u9276,s03,2025-08-20 10:13:05,3.59,5.43
req000787,u4937,s04,2025-08-20 10:13:06,2.12,3.86
req000788,u8775,s03,2025-08-20 10:13:07,4.22,0.0
req000789,u3298,s04,2025-08-20 10:13:08,1.17,0.0
req000790,u1443,s03,2025-08-20 10:13:09,4.58,5.58
req000791,u2109,s02,2025-08-20 10:13:10,1.86,2.09
req000792,u8160,s02,2025-08-20 10:13:11,1.19,2.34
req000793,u5182,s02,2025-08-20 10:13:12,4.36,5.59
req000794,u9868,s04,2025-08-20 10:13:13,1.58,0.0
req000795,u6160,s04,2025-08-20 10:13:14,4.3,0.0
req000796,u5253,s01,2025-08-20 10:13:15,1.83,3.62
req000797,u8579,s01,2025-08-20 10:13:16,4.7,0.0
req000798,u2281,s02,2025-08-20 10:13:17,1.49,1.72
req000799,u5037,s02,2025-08-20 10:13:18,0.81,2.22
req000800,u4584,s01,2025-08-20 10:13:19,4.71,5.88
req000801,u3196,s01,2025-08-20 10:13:20,1.25,1.68
req000802,u6343,s04,2025-08-20 10:13:21,4.75,5.08
req000803,u2500,s02,2025-08-20 10:13:22,4.21,0.0
req000804,u7685,s01,2025-08-20 10:13:23,0.87,2.29
req000805,u4420,s03,2025-08-20 10:13:24,2.5,0.0
req000806,u5155,s01,2025-08-20 10:13:25,0.83,0.0
req000807,u2475,s02,2025-08-20 10:13:26,1.98,0.0
req000808,u4737,s03,2025-08-20 10:13:27,2.08,0.0
req000809,u1297,s03,2025-08-20 10:13:28,3.2,3.95
req000810,u1581,s01,2025-08-20 10:13:29,4.89,6.89
req000811,u5975,s02,2025-08-20 10:13:30,1.26,3.06
req000812,u4961,s01,2025-08-20 10:13:31,1.98,3.15
req000813,u7290,s04,2025-08-20 10:13:32,3.14,4.46
req000814,u3352,s02,2025-08-20 10:13:33,1.27,1.67
req000815,u7094,s03,2025-08-20 10:13:34,3.7,0.0
req000816,u7405,s02,2025-08-20 10:13:35,2.32,4.12
req000817,u2885,s04,2025-08-20 10:13:36,4.77,5.74
req000818,u6457,s03,2025-08-20 10:13:37,3.33,0.0
req000819,u5026,s04,2025-08-20 10:13:38,2.13,0.0
req000820,u4925,s04,2025-08-20 10:13:39,3.74,0.0
req000821,u1125,s01,2025-08-20 10:13:40,4.27,5.36
req000822,u6629,s04,2025-08-20 10:13:41,4.1,5.86
req000823,u2315,s01,2025-08-20 10:13:42,1.68,0.0
req000824,u9831,s02,2025-08-20 10:13:43,2.38,2.49
req000825,u9186,s03,2025-08-20 10:13:44,2.53,3.57
req000826,u7224,s03,2025-08-20 10:13:45,2.25,3.54
req000827,u3708,s04,2025-08-20 10:13:46,1.9,2.3
req000828,u5622,s02,2025-08-20 10:13:47,3.89,0.0
req000829,u1054,s01,2025-08-20 10:13:48,0.56,0.0
req000830,u5599,s03,2025-08-20 10:13:49,1.82,0.0
req000831,u8020,s03,2025-08-20 10:13:50,1.14,0.0
req000832,u7192,s03,2025-08-20 10:13:51,1.08,0.0
req000833,u2513,s02,2025-08-20 10:13:52,1.75,1.98
req000834,u1454,s04,2025-08-20 10:13:53,3.93,5.05
req000835,u2041,s03,2025-08-20 10:13:54,4.86,6.0
req000836,u1572,s02,2025-08-20 10:13:55,2.82,0.0
req000837,u8123,s01,2025-08-20 10:13:56,2.03,2.76
req000838,u2066,s04,2025-08-20 10:13:57,4.23,6.01
req000839,u6694,s01,2025-08-20 10:13:58,0.8,1.47
req000840,u9312,s03,2025-08-20 10:13:59,0.92,2.0
req000841,u2115,s04,2025-08-20 10:14:00,2.05,0.0
req000842,u7156,s03,2025-08-20 10:14:01,2.52,2.97
req000843,u2500,s03,2025-08-20 10:14:02,4.09,0.0
req000844,u9670,s01,2025-08-20 10:14:03,4.66,4.78
req000845,u4321,s01,2025-08-20 10:14:04,2.89,3.8
req000846,u3433,s03,2025-08-20 10:14:05,2.73,0.0
req000847,u9879,s03,2025-08-20 10:14:06,1.46,0.0
req000848,u8061,s03,2025-08-20 10:14:07,2.53,3.63
req000849,u6312,s01,2025-08-20 10:14:08,4.66,6.21
req000850,u4161,s04,2025-08-20 10:14:09,2.27,0.0
req000851,u8010,s03,2025-08-20 10:14:10,1.45,2.4
req000852,u7306,s03,2025-08-20 10:14:11,2.02,2.65
req000853,u2848,s04,2025-08-20 10:14:12,2.82,4.07
req000854,u5897,s02,2025-08-20 10:14:13,3.19,4.01
req000855,u6842,s02,2025-08-20 10:14:14,2.45,2.99
req000856,u1283,s03,2025-08-20 10:14:15,3.91,5.74
req000857,u2259,s01,2025-08-20 10:14:16,3.13,4.25
req000858,u2175,s04,2025-08-20 10:14:17,3.49,0.0
req000859,u8857,s04,2025-08-20 10:14:18,4.38,4.86
req000860,u6948,s04,2025-08-20 10:14:19,4.4,0.0
req000861,u1932,s01,2025-08-20 10:14:20,1.42,2.79
req000862,u4722,s01,2025-08-20 10:14:21,3.31,4.94
req000863,u8600,s04,2025-08-20 10:14:22,3.72,5.26
req000864,u5928,s01,2025-08-20 10:14:23,1.16,2.4
req000865,u4322,s01,2025-08-20 10:14:24,4.29,5.38
req000866,u7304,s04,2025-08-20 10:14:25,1.31,0.0
req000867,u2225,s03,2025-08-20 10:14:26,4.1,0.0
req000868,u3896,s01,2025-08-20 10:14:27,1.23,2.81
req000869,u6560,s01,2025-08-20 10:14:28,3.84,5.29
req000870,u2074,s04,2025-08-20 10:14:29,1.17,2.36
req000871,u5667,s01,2025-08-20 10:14:30,2.2,3.55
